,TruePower,AmbiTemp,Irradiance,ModuleTemp
2018-01-12 06:00:00,2.5555555555555554,0.9252872071666771,6.055555555555555,0.9310500599444642
2018-01-12 09:00:00,134.88888888888889,1.9607389885000097,356.6666666666667,3.411053273777797
2018-01-12 12:00:00,202.61111111111111,7.741164091166677,597.7777777777778,13.451304395500024
2018-01-12 15:00:00,142.77777777777777,9.242012535944454,407.8888888888889,11.198440054777798
2018-01-12 18:00:00,7.055555555555555,4.120120704222232,21.27777777777778,4.154246558833361
2018-01-12 21:00:00,0.0,0.3719193086111206,0.0,0.3719193086111392
2018-01-13 00:00:00,0.0,4.977864989944454,0.0,4.977864989944472
2018-01-13 03:00:00,0.0,3.8765212924444543,0.0,3.8765212924444734
2018-01-13 06:00:00,2.611111111111111,-1.982184072277768,6.055555555555555,-1.9718225001666374
2018-01-13 09:00:00,146.66666666666666,-0.8431871126666566,357.22222222222223,0.2969425998333614
2018-01-13 12:00:00,217.05555555555554,5.5152805004444545,598.7777777777778,11.255570859722248
2018-01-13 15:00:00,143.88888888888889,7.166213789777787,409.8888888888889,8.870149743944474
2018-01-13 18:00:00,10.222222222222221,1.5321327746666755,22.333333333333332,1.4812475919444752
2018-01-13 21:00:00,0.0,-2.5908887606666586,0.0,-2.5908887606666364
2018-01-14 00:00:00,0.0,2.1789560569444526,0.0,2.178956056944475
2018-01-14 03:00:00,0.0,3.125691496388898,0.0,3.1256914963889204
2018-01-14 06:00:00,2.6666666666666665,0.462643605166676,6.055555555555555,0.4816846543333647
2018-01-14 09:00:00,145.61111111111111,0.9803694942222313,357.6111111111111,2.2971936363889203
2018-01-14 12:00:00,212.77777777777777,3.8705820457222293,600.6111111111111,9.527292519055585
2018-01-14 15:00:00,149.27777777777777,4.621006268055563,413.44444444444446,6.168319006444474
2018-01-14 18:00:00,9.222222222222221,2.060060352166674,23.444444444444443,2.006806765611141
2018-01-14 21:00:00,0.0,0.18595965583334098,0.0,0.18595965583336369
2018-01-15 00:00:00,0.0,2.481657525333341,0.0,2.4816575253333637
2018-01-15 03:00:00,0.0,1.750829795833341,0.0,1.7508297958333638
2018-01-15 06:00:00,2.7777777777777777,-1.4448276757777703,6.055555555555555,-1.3336137947221918
2018-01-15 09:00:00,139.38888888888889,-0.8235566069444362,358.27777777777777,0.5764211150000308
2018-01-15 12:00:00,211.16666666666666,2.644698454777786,601.6111111111111,8.236311828388919
2018-01-15 15:00:00,156.94444444444446,3.545207521611119,415.3888888888889,5.407217116277805
2018-01-15 18:00:00,9.833333333333334,0.4720724224444523,24.444444444444443,0.597859267388915
2018-01-15 21:00:00,0.0,-1.7768484148888812,0.0,-1.7768484148888628
2018-01-16 00:00:00,0.0,2.580899018277785,0.0,2.5808990182778038
2018-01-16 03:00:00,0.0,3.3759680952777837,0.0,3.375968095277803
2018-01-16 06:00:00,2.8333333333333335,-0.35229895499999364,6.111111111111111,-0.3976951247777525
2018-01-16 09:00:00,146.05555555555554,0.3725172920555619,359.27777777777777,1.5825976108889142
2018-01-16 12:00:00,218.44444444444446,4.418814863888896,603.6111111111111,10.386886437722248
2018-01-16 15:00:00,147.33333333333334,5.46940877522223,418.1111111111111,7.326378723666689
2018-01-16 18:00:00,9.555555555555555,1.884084493055562,25.5,1.904436478166688
2018-01-16 21:00:00,0.0,-0.7396564839444382,0.0,-0.7396564839444236
2018-01-17 00:00:00,0.0,4.203313713888895,0.0,4.20331371388891
2018-01-17 03:00:00,0.0,5.719291615111117,0.0,5.719291615111133
2018-01-17 06:00:00,2.6666666666666665,2.5429289248888933,6.5,2.490014085444466
2018-01-17 09:00:00,133.94444444444446,3.1872088840000057,360.8333333333333,4.260178468111132
2018-01-17 12:00:00,218.72222222222223,6.6503031306111176,604.5555555555555,12.229951638722245
2018-01-17 15:00:00,149.05555555555554,7.547245104000008,421.0,9.279504220944466
2018-01-17 18:00:00,9.0,4.483327588444449,26.61111111111111,4.520994404277803
2018-01-17 21:00:00,0.0,2.2228140408333363,0.0,2.2228140408333568
2018-01-18 00:00:00,0.0,5.108541478000003,0.0,5.108541478000024
2018-01-18 03:00:00,0.0,5.479527743500006,0.0,5.479527743500026
2018-01-18 06:00:00,2.5555555555555554,3.3619526166111173,6.5,3.34690116083336
2018-01-18 09:00:00,136.27777777777777,3.7914725892222276,362.0,5.238354176166691
2018-01-18 12:00:00,216.61111111111111,6.100202087222228,606.5,11.685083595500029
2018-01-18 15:00:00,145.16666666666666,6.698163402611115,423.6111111111111,8.277131400388916
2018-01-18 18:00:00,10.0,4.6555517255555605,27.666666666666668,4.574808471111136
2018-01-18 21:00:00,0.0,3.1485426939444516,0.0,3.1485426939444716
2018-01-19 00:00:00,0.0,5.745137894611116,0.0,5.745137894611135
2018-01-19 03:00:00,0.0,3.0584651662222293,0.0,3.0584651662222484
2018-01-19 06:00:00,3.1666666666666665,-3.8236539959999924,6.555555555555555,-3.8731376551110848
2018-01-19 09:00:00,155.55555555555554,-2.4277140847222136,363.05555555555554,-1.0911218634999722
2018-01-19 12:00:00,217.11111111111111,5.07565678311112,608.5,11.004794330277804
2018-01-19 15:00:00,150.66666666666666,7.019031058500009,426.3888888888889,8.92925172505558
2018-01-19 18:00:00,11.444444444444445,0.38054310822223275,28.666666666666668,0.3982456403333576
2018-01-19 21:00:00,0.0,-4.5172362446666545,0.0,-4.517236244666642
2018-01-20 00:00:00,0.0,-0.6462443521110992,0.0,-0.6462443521110866
2018-01-20 03:00:00,0.0,-1.3122214377222106,0.0,-1.312221437722198
2018-01-20 06:00:00,3.3333333333333335,-4.469079747777766,7.166666666666667,-4.4367895112777544
2018-01-20 09:00:00,160.16666666666666,-3.802013513666655,364.6666666666667,-2.674091235944421
2018-01-20 12:00:00,229.77777777777777,-0.3441246218333228,609.5555555555555,5.453688230833357
2018-01-20 15:00:00,170.05555555555554,0.5492693377222327,429.1666666666667,2.441439151888912
2018-01-20 18:00:00,13.666666666666666,-2.5054528374444334,29.77777777777778,-2.439866690944421
2018-01-20 21:00:00,0.0,-4.777367769222209,0.0,-4.777367769222198
2018-01-21 00:00:00,0.0,0.49308561794445604,0.0,0.4930856179444679
2018-01-21 03:00:00,0.0,1.1462976037222328,0.0,1.1462976037222448
2018-01-21 06:00:00,3.111111111111111,-4.115132912999989,7.166666666666667,-4.160864777944422
2018-01-21 09:00:00,158.72222222222223,-3.003355856222214,365.6666666666667,-1.699439910333311
2018-01-21 12:00:00,220.44444444444446,2.759792296944452,611.5,8.35576116061113
2018-01-21 15:00:00,159.5,4.248782229444454,431.8888888888889,6.213796285388906
2018-01-21 18:00:00,12.277777777777779,-0.8424213957777688,30.72222222222222,-0.8390186068333156
2018-01-21 21:00:00,0.0,-4.628946282055545,0.0,-4.628946282055537
2018-01-22 00:00:00,0.0,0.4488346756111221,0.0,0.44883467561113005
2018-01-22 03:00:00,0.0,0.531667843222234,0.0,0.5316678432222419
2018-01-22 06:00:00,3.2777777777777777,-4.20361962172221,7.222222222222222,-4.09823530588887
2018-01-22 09:00:00,152.38888888888889,-3.203020270388878,366.8333333333333,-1.6731057978333146
2018-01-22 12:00:00,219.0,1.983813067166678,613.4444444444445,7.6323207469444645
2018-01-22 15:00:00,160.66666666666666,3.323904006500011,434.5,5.281966814277798
2018-01-22 18:00:00,12.833333333333334,-1.258179256055544,31.833333333333332,-1.0577166526110906
2018-01-22 21:00:00,0.0,-4.666051653888878,0.0,-4.666051653888868
2018-01-23 00:00:00,0.0,0.8293827336111222,0.0,0.8293827336111317
2018-01-23 03:00:00,0.0,1.484443570611122,0.0,1.4844435706111314
2018-01-23 06:00:00,3.388888888888889,-3.221283351611101,7.888888888888889,-3.1848572196666463
2018-01-23 09:00:00,154.38888888888889,-2.1868369540555452,369.72222222222223,-0.9316868205555361
2018-01-23 12:00:00,219.27777777777777,2.992123134277788,615.6666666666666,8.81658711611113
2018-01-23 15:00:00,150.05555555555554,4.326920504111122,437.27777777777777,6.381324023333349
2018-01-23 18:00:00,15.055555555555555,-0.2414034149444347,32.94444444444444,-0.13879931194443007
2018-01-23 21:00:00,0.0,-3.666093888388878,0.0,-3.666093888388874
2018-01-24 00:00:00,0.0,2.329343429000011,0.0,2.329343429000015
2018-01-24 03:00:00,0.0,3.875060951722231,0.0,3.875060951722236
2018-01-24 06:00:00,3.5,-0.30780742361110236,7.888888888888889,-0.34520952655554205
2018-01-24 09:00:00,142.38888888888889,0.6117004853333419,369.94444444444446,1.9849682302222358
2018-01-24 12:00:00,217.11111111111111,5.21522056372223,617.4444444444445,10.849885327277795
2018-01-24 15:00:00,153.66666666666666,6.401707114666677,440.6666666666667,8.39182367105557
2018-01-24 18:00:00,13.11111111111111,2.340974742277787,34.333333333333336,2.4868583149444574
2018-01-24 21:00:00,0.0,-0.7031945674999909,0.0,-0.7031945674999871
2018-01-25 00:00:00,0.0,4.6563308278888975,0.0,4.656330827888902
2018-01-25 03:00:00,0.0,4.645554717500012,0.0,4.645554717500016
2018-01-25 06:00:00,3.8333333333333335,-1.06940075522221,8.5,-1.0685258941666516
2018-01-25 09:00:00,149.27777777777777,0.23588694300001192,373.05555555555554,1.716209243888904
2018-01-25 12:00:00,222.11111111111111,6.556026396500012,619.6111111111111,12.546076395000012
2018-01-25 15:00:00,157.77777777777777,8.181010053888901,443.5,10.210819543777795
2018-01-25 18:00:00,12.88888888888889,2.6142785117222367,35.611111111111114,2.5321924106111284
2018-01-25 21:00:00,0.0,-1.5916662309444298,0.0,-1.5916662309444274
2018-01-26 00:00:00,0.0,5.9959700006666825,0.0,5.995970000666685
2018-01-26 03:00:00,0.0,8.437272041444462,0.0,8.437272041444466
2018-01-26 06:00:00,3.5,3.7613993821111285,8.555555555555555,3.7551688714444658
2018-01-26 09:00:00,139.61111111111111,4.829362044222241,374.1111111111111,6.241890233277799
2018-01-26 12:00:00,220.16666666666666,10.00038523322224,621.5,15.691659213333363
2018-01-26 15:00:00,161.55555555555554,11.329917315944463,444.77777777777777,13.497877575555584
2018-01-26 18:00:00,12.5,6.7753187823333505,35.77777777777778,6.72766647422225
2018-01-26 21:00:00,0.0,3.3340912655555726,0.0,3.3340912655555837
2018-01-27 00:00:00,0.0,5.813621054000018,0.0,5.813621054000029
2018-01-27 03:00:00,0.0,4.192347069555573,0.0,4.192347069555584
2018-01-27 06:00:00,4.0,0.5789978132222403,9.222222222222221,0.510016533500029
2018-01-27 09:00:00,143.61111111111111,1.4354476237222404,377.1111111111111,2.635757062777807
2018-01-27 12:00:00,215.22222222222223,5.451133098777798,623.6111111111111,11.083634765555583
2018-01-27 15:00:00,158.33333333333334,6.481140253166684,447.55555555555554,8.707137171888917
2018-01-27 18:00:00,13.277777777777779,2.949323393055575,37.0,3.091314925833359
2018-01-27 21:00:00,0.0,0.2601672456666863,0.0,0.2601672456666922
2018-01-28 00:00:00,0.0,5.601148246944465,0.0,5.60114824694447
2018-01-28 03:00:00,0.0,7.562077392000017,0.0,7.562077392000024
2018-01-28 06:00:00,3.5,4.485195306500016,9.833333333333334,4.513848636055578
2018-01-28 09:00:00,136.05555555555554,5.2412015176111275,379.8888888888889,6.476110920111132
2018-01-28 12:00:00,221.38888888888889,8.677844573666682,625.6111111111111,14.671362443333358
2018-01-28 15:00:00,157.94444444444446,9.557235034277797,450.05555555555554,11.57191254455558
2018-01-28 18:00:00,12.555555555555555,6.539067859666684,38.22222222222222,6.640033924333358
2018-01-28 21:00:00,0.0,4.223421008388906,0.0,4.2234210083889145
2018-01-29 00:00:00,0.0,7.359162377000015,0.0,7.3591623770000245
2018-01-29 03:00:00,0.0,5.124154783944454,0.0,5.124154783944464
2018-01-29 06:00:00,4.333333333333333,-1.0296093871111014,9.833333333333334,-1.0466497057777586
2018-01-29 09:00:00,151.77777777777777,0.4824030351111211,380.22222222222223,2.0418486397222413
2018-01-29 12:00:00,217.66666666666666,7.35568914727779,627.3888888888889,13.289789148611135
2018-01-29 15:00:00,160.38888888888889,9.114470068444456,453.72222222222223,11.21949741100002
2018-01-29 18:00:00,13.666666666666666,3.0781357193333436,39.611111111111114,3.1619216302222437
2018-01-29 21:00:00,0.0,-1.5531579833333233,0.0,-1.5531579833333118
2018-01-30 00:00:00,0.0,1.5908172730555654,0.0,1.5908172730555767
2018-01-30 03:00:00,0.0,0.5307637793333428,0.0,0.5307637793333547
2018-01-30 06:00:00,5.222222222222222,-2.5256678956111016,10.5,-2.4710319822222013
2018-01-30 09:00:00,159.66666666666666,-1.7479725593333235,383.1111111111111,-0.30859337805553433
2018-01-30 12:00:00,226.66666666666666,1.6832580323333428,629.5,7.69318342150002
2018-01-30 15:00:00,166.16666666666666,2.559194200666677,456.1666666666667,4.648147569388913
2018-01-30 18:00:00,15.333333333333334,-0.44989173927776793,40.833333333333336,-0.4030432835555328
2018-01-30 21:00:00,0.0,-2.776012958166657,0.0,-2.7760129581666435
2018-01-31 00:00:00,0.0,0.9671392892777876,0.0,0.967139289277801
2018-01-31 03:00:00,0.0,1.5307637793333446,0.0,1.5307637793333582
2018-01-31 06:00:00,5.333333333333333,-1.5256678956110994,10.555555555555555,-1.4891969039444193
2018-01-31 09:00:00,160.11111111111111,-0.7479725593333221,384.94444444444446,0.6299081861111361
2018-01-31 12:00:00,222.16666666666666,2.6832580323333444,632.4444444444445,8.653806062722248
2018-01-31 15:00:00,172.0,3.559194200666679,459.5,5.496799284500027
2018-01-31 18:00:00,16.72222222222222,0.5501082607222341,42.05555555555556,0.5631703818333595
2018-01-31 21:00:00,0.0,-1.7760129581666544,0.0,-1.7760129581666402
2018-02-01 00:00:00,0.0,2.388680952666679,0.0,2.388680952666693
2018-02-01 03:00:00,0.0,2.2492560104444577,0.0,2.249256010444472
2018-02-01 06:00:00,5.444444444444445,-2.304461474222209,11.222222222222221,-2.41270618127775
2018-02-01 09:00:00,162.05555555555554,-1.105708970555542,387.77777777777777,0.4681490076666941
2018-02-01 12:00:00,226.05555555555554,4.032960589388903,634.5,9.984713821666691
2018-02-01 15:00:00,167.55555555555554,5.3417110211111245,462.1111111111111,7.673551985777801
2018-02-01 18:00:00,16.5,0.8416689327777901,43.333333333333336,0.9202788220555789
2018-02-01 21:00:00,0.0,-2.662955083111098,0.0,-2.662955083111088
2018-02-02 00:00:00,0.0,2.685724585333346,0.0,2.685724585333356
2018-02-02 03:00:00,0.0,3.6244032851111223,0.0,3.6244032851111316
2018-02-02 06:00:00,5.0,-0.39563445277776604,11.833333333333334,-0.38866671344442316
2018-02-02 09:00:00,159.44444444444446,0.6982673436111229,390.3888888888889,2.422970127500021
2018-02-02 12:00:00,212.88888888888889,5.2586558283889016,636.5555555555555,11.172145455944465
2018-02-02 15:00:00,164.44444444444446,6.417432774500012,464.6111111111111,8.551305810833357
2018-02-02 18:00:00,18.72222222222222,2.4294411815555685,44.55555555555556,2.270842240611134
2018-02-02 21:00:00,0.0,-0.6992696675555431,0.0,-0.6992696675555327
2018-02-03 00:00:00,0.0,3.193287883666679,0.0,3.1932878836666894
2018-02-03 03:00:00,0.0,4.718581715000012,0.0,4.718581715000021
2018-02-03 06:00:00,5.222222222222222,3.221537825222233,12.5,3.204407127444464
2018-02-03 09:00:00,148.22222222222223,3.642273086166677,393.94444444444446,5.052503551388909
2018-02-03 12:00:00,226.27777777777777,5.349656341055568,639.5555555555555,11.3322760722778
2018-02-03 15:00:00,164.66666666666666,5.7824980033889,468.05555555555554,7.79678304388891
2018-02-03 18:00:00,17.055555555555557,4.2915065008333455,46.111111111111114,4.311904546833352
2018-02-03 21:00:00,0.0,3.1132692539444546,0.0,3.1132692539444635
2018-02-04 00:00:00,0.0,5.600254543388901,0.0,5.6002545433889095
2018-02-04 03:00:00,0.0,5.010024001833344,0.0,5.010024001833352
2018-02-04 06:00:00,5.444444444444445,1.5169215921111219,12.555555555555555,1.493035059833352
2018-02-04 09:00:00,147.61111111111111,2.4986372010555673,395.1666666666667,4.167250278611129
2018-02-04 12:00:00,225.88888888888889,6.482531462444455,641.5,12.429898139388904
2018-02-04 15:00:00,165.22222222222223,7.492495341000012,470.6666666666667,9.544246536611128
2018-02-04 18:00:00,17.444444444444443,4.013515168611122,47.5,4.231733868388904
2018-02-04 21:00:00,0.0,1.2642949257777885,0.0,1.2642949257777925
2018-02-05 00:00:00,0.0,6.358812153166677,0.0,6.358812153166681
2018-02-05 03:00:00,0.0,6.2445003112222315,0.0,6.244500311222235
2018-02-05 06:00:00,5.888888888888889,0.7940073855000118,13.222222222222221,0.7881352981666816
2018-02-05 09:00:00,152.22222222222223,2.3748944298889008,398.6111111111111,3.887778404833348
2018-02-05 12:00:00,223.72222222222223,8.625105570333343,644.5555555555555,14.91926204277779
2018-02-05 15:00:00,170.11111111111111,10.205992614611123,474.1111111111111,12.485363494777792
2018-02-05 18:00:00,17.166666666666668,4.755499688777789,49.05555555555556,4.849114146222237
2018-02-05 21:00:00,0.0,0.4173894218333451,0.0,0.41738942183334826
2018-02-06 00:00:00,0.0,4.376734229444456,0.0,4.37673422944446
2018-02-06 03:00:00,0.0,4.812574564055566,0.0,4.81257456405557
2018-02-06 06:00:00,5.666666666666667,2.3527751166666775,14.0,2.34701590055557
2018-02-06 09:00:00,154.83333333333334,3.0885434758889003,400.55555555555554,4.346597118666683
2018-02-06 12:00:00,231.5,5.924885959222234,646.3333333333334,12.135528579611128
2018-02-06 15:00:00,169.61111111111111,6.640668209444455,477.55555555555554,8.965483913722242
2018-02-06 18:00:00,18.0,4.1706405018889,50.611111111111114,4.361991805888903
2018-02-06 21:00:00,0.0,2.1907759892777876,0.0,2.1907759892777934
2018-02-07 00:00:00,0.0,4.3336912093333435,0.0,4.333691209333349
2018-02-07 03:00:00,0.0,4.229441724888899,0.0,4.229441724888904
2018-02-07 06:00:00,6.777777777777778,2.2758529182222325,14.88888888888889,2.3467884888889037
2018-02-07 09:00:00,152.55555555555554,2.878074072555566,403.94444444444446,4.3737504963889045
2018-02-07 12:00:00,221.22222222222223,5.143395487222232,649.3888888888889,11.271841196388904
2018-02-07 15:00:00,171.0,5.713790983777788,480.77777777777777,7.8435119248333445
2018-02-07 18:00:00,20.055555555555557,3.743728004611122,52.166666666666664,3.734416321000014
2018-02-07 21:00:00,0.0,2.1535528698889,0.0,2.153552869888902
2018-02-08 00:00:00,0.0,2.697642272777789,0.0,2.697642272777791
2018-02-08 03:00:00,0.0,0.7610952259444557,0.0,0.761095225944458
2018-02-08 06:00:00,7.666666666666667,-1.6629660231111005,15.777777777777779,-1.551356109722209
2018-02-08 09:00:00,177.77777777777777,-0.893355752444434,406.8333333333333,0.5952605827777913
2018-02-08 12:00:00,231.05555555555554,1.933577904555566,651.4444444444445,8.128623414000014
2018-02-08 15:00:00,183.33333333333334,2.6437991973333452,483.44444444444446,4.845382486277792
2018-02-08 18:00:00,22.11111111111111,0.18864925133334454,53.55555555555556,0.23340229861112574
2018-02-08 21:00:00,0.0,-1.806783802166656,0.0,-1.8067838021666525
2018-02-09 00:00:00,0.0,0.714443151222233,0.0,0.714443151222237
2018-02-09 03:00:00,0.0,-0.13446668388887803,0.0,-0.13446668388887406
2018-02-09 06:00:00,6.944444444444445,-3.5281524322777664,15.833333333333334,-3.5324972873888734
2018-02-09 09:00:00,175.66666666666666,-2.4506980534999903,408.6111111111111,-0.931081432499986
2018-02-09 12:00:00,228.38888888888889,1.5070090662222322,654.3333333333334,7.764856106611124
2018-02-09 15:00:00,178.61111111111111,2.5013188760000094,486.72222222222223,4.599013960666677
2018-02-09 18:00:00,22.166666666666668,-0.9358910482777684,55.05555555555556,-0.849253454388879
2018-02-09 21:00:00,0.0,-3.729497322888879,0.0,-3.729497322888879
2018-02-10 00:00:00,0.0,0.7786666887777893,0.0,0.7786666887777893
2018-02-10 03:00:00,0.0,0.47091381244445546,0.0,0.47091381244445546
2018-02-10 06:00:00,7.166666666666667,-4.341145918888878,16.666666666666668,-4.269007859166656
2018-02-10 09:00:00,175.16666666666666,-2.768604215833319,411.6666666666667,-1.2576147822222103
2018-02-10 12:00:00,239.55555555555554,2.8757735363333468,656.5,9.129480161222233
2018-02-10 15:00:00,174.55555555555554,4.290699390833346,489.27777777777777,6.748632175555569
2018-02-10 18:00:00,23.38888888888889,-0.6047835722777639,56.55555555555556,-0.663457167999985
2018-02-10 21:00:00,0.0,-4.61080045083332,0.0,-4.61080045083332
2018-02-11 00:00:00,0.0,1.4741575951666772,0.0,1.4741575951666788
2018-02-11 03:00:00,0.0,1.9617585451666792,0.0,1.9617585451666808
2018-02-11 06:00:00,8.833333333333334,-3.291613686611099,17.555555555555557,-3.2498417545555416
2018-02-11 09:00:00,167.16666666666666,-1.5255434421666545,415.05555555555554,0.02053749683334664
2018-02-11 12:00:00,228.66666666666666,4.672776466055567,659.5,11.0746960168889
2018-02-11 15:00:00,173.16666666666666,6.2231586748889,492.6666666666667,8.620476586833346
2018-02-11 18:00:00,23.61111111111111,0.8543811197777911,58.05555555555556,0.9331287458333468
2018-02-11 21:00:00,0.0,-3.5686013678888764,0.0,-3.5686013678888764
2018-02-12 00:00:00,0.0,3.9143888006111234,0.0,3.9143888006111234
2018-02-12 03:00:00,0.0,4.516315014611125,0.0,4.516315014611125
2018-02-12 06:00:00,8.166666666666666,-2.11874862483332,18.444444444444443,-1.9906763701666534
2018-02-12 09:00:00,162.94444444444446,0.17466514633334698,418.3888888888889,1.604767031111125
2018-02-12 12:00:00,238.44444444444446,8.05000717177779,662.5555555555555,14.391447791277791
2018-02-12 15:00:00,177.55555555555554,10.015579116944458,496.05555555555554,12.464057867444453
2018-02-12 18:00:00,19.944444444444443,3.2032185878889043,59.611111111111114,3.319893076444449
2018-02-12 21:00:00,0.0,-2.446478581222207,0.0,-2.4464785812222183
2018-02-13 00:00:00,0.0,6.159774893222238,0.0,6.1597748932222265
2018-02-13 03:00:00,0.0,7.913357646888899,0.0,7.9133576468888895
2018-02-13 06:00:00,7.777777777777778,1.7998693343888996,19.333333333333332,1.7821320670555574
2018-02-13 09:00:00,155.0,3.971449960333344,421.22222222222223,5.316089409611113
2018-02-13 12:00:00,226.33333333333334,11.271734127222238,664.5555555555555,17.48694702722222
2018-02-13 15:00:00,172.94444444444446,13.089849710000014,497.27777777777777,15.414848479444442
2018-02-13 18:00:00,20.666666666666668,6.7831883502222325,59.72222222222222,6.674830222333325
